"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-05-01 ~ 2026-05-31"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"1467","서울특별시 강서구 방화동","249-101","0249","0101","신방화아이디움","월세","29.6900","202605","21","16,750","16","3","2016","방화대로33길 56","202607~202807","갱신","사용","16,750","12","연립다세대"
"1468","서울특별시 강서구 화곡동","962-4","0962","0004","강서더힐(962-4)","전세","30.3800","202605","21","12,925","0","2","2013","까치산로18다길 17","202605~202805","갱신","-","12,310","0","연립다세대"
"1469","서울특별시 강서구 화곡동","158-44","0158","0044","나래쉐르빌","전세","68.1800","202605","21","13,000","0","-1","2003","곰달래로27길 48","202606~202806","갱신","-","10,000","0","연립다세대"
"1470","서울특별시 양천구 신정동","922-4","0922","0004","블루움","전세","28.8000","202605","21","22,000","0","2","2017","오목로 149-1","202606~202806","갱신","-","22,000","0","연립다세대"
"1471","서울특별시 은평구 갈현동","6-83","0006","0083","대광월드빌(B)","전세","56.4800","202605","21","20,000","0","3","2006","갈현로47길 6-4","202606~202806","갱신","사용","19,400","0","연립다세대"
"1472","서울특별시 성북구 안암동3가","131-4","0131","0004","(131-4)","전세","118.8700","202605","21","31,500","0","2","1992","안암로9길 67","202605~202805","갱신","사용","30,000","0","연립다세대"
"1473","서울특별시 중랑구 면목동","371-126","0371","0126","세윤팰리스","전세","48.5200","202605","21","38,800","0","2","2020","면목로 256","202606~202806","갱신","-","37,000","0","연립다세대"
"1474","서울특별시 중랑구 면목동","64-57","0064","0057","SY홈타운","전세","29.1300","202605","21","20,000","0","1","2014","겸재로54길 91","202608~202808","갱신","-","20,000","0","연립다세대"
"1475","서울특별시 광진구 중곡동","646-3","0646","0003","해광가든빌라","전세","75.2400","202605","21","28,600","0","3","1995","천호대로107길 42","202605~202805","갱신","-","28,600","0","연립다세대"
"1476","서울특별시 용산구 용산동2가","15-14","0015","0014","(15-14)","월세","104.0200","202605","21","500","45","2","1986","신흥로 78-1","202605~202805","갱신","-","500","40","연립다세대"
"1477","서울특별시 성동구 용답동","226-2","0226","0002","더플러스용답1","월세","53.7700","202605","21","19,175","19","4","2022","자동차시장1길 6","202606~202805","갱신","-","18,877","16","연립다세대"
"1478","제주특별자치도 제주시 애월읍 고성리","1488-1","1488","0001","제주고성휴먼시아(보로미마을)","월세","51.8300","202605","21","1,993","17","1","2009","고성서3길 15-5","202607~202806","갱신","-","1,935","17","연립다세대"
"1479","경기도 가평군 가평읍 읍내리","608-5","0608","0005","가평청사복합경기행복주택","월세","44.1400","202605","21","3,930","22","6","2019","석봉로191번길 10","202606~202805","갱신","사용","3,816","22","연립다세대"
"1480","경기도 하남시 덕풍동","309-79","0309","0079","TheFamily","전세","55.5200","202605","21","23,130","0","2","2016","수리북로39번길 10","202606~202806","갱신","-","22,030","0","연립다세대"
"1481","경기도 군포시 산본동","226-11","0226","0011","가나안다세대","월세","43.6400","202605","21","9,100","10","2","1988","당산로213번길 10","202606~202806","갱신","-","8,600","10","연립다세대"
"1482","경기도 남양주시 진접읍 장현리","79-11","0079","0011","스톤캐슬E동","전세","53.6700","202605","21","15,490","0","3","2018","금강로 1553-25","202605~202805","갱신","사용","15,490","0","연립다세대"
"1483","경기도 안양시 만안구 석수동","271-13","0271","0013","해동(2차)","전세","36.6600","202605","21","10,500","0","4","2003","석천로197번길 14-20","202605~202608","갱신","-","10,500","0","연립다세대"
"1484","경기도 성남시 수정구 수진동","4781-2","4781","0002","동명빌라(1동)","전세","59.1400","202605","21","16,000","0","1","1985","모란로 23","202605~202805","갱신","사용","16,000","0","연립다세대"
"1485","부산광역시 중구 영주동","62-5","0062","0005","YOLO3","월세","17.3400","202605","21","3,000","13","1","2017","초량상로5번길 16","202605~202705","갱신","-","3,000","12","연립다세대"
"1486","서울특별시 강동구 천호동","167-73","0167","0073","에스아이팰리스","월세","14.5600","202605","21","16,700","20","10","2020","진황도로27길 23","202607~202807","갱신","-","16,700","20","연립다세대"
"1487","서울특별시 강동구 성내동","442-1","0442","0001","한영펠리스","월세","38.8300","202605","21","32,760","35","3","2015","양재대로83길 35","202608~202808","갱신","-","28,800","25","연립다세대"
"1488","서울특별시 강동구 둔촌동","469-2","0469","0002","조은빌","월세","44.5000","202605","21","18,522","8","3","2014","양재대로102가길 28","202608~202708","갱신","-","18,522","3","연립다세대"
"1489","서울특별시 송파구 오금동","87-8","0087","0008","더존에코하임","월세","44.8500","202605","21","7,707","16","2","2021","중대로38길 22","202606~202805","갱신","-","3,591","37","연립다세대"
"1490","서울특별시 송파구 오금동","80-1","0080","0001","희망","월세","50.9800","202605","21","2,931","43","5","2021","중대로34길 14-1","202606~202805","갱신","-","3,831","39","연립다세대"
"1491","서울특별시 송파구 오금동","58-3","0058","0003","태성드림빌","월세","54.0200","202605","21","4,517","42","5","2017","동남로23가길 4-8","202606~202805","갱신","-","4,419","41","연립다세대"
"1492","서울특별시 송파구 송파동","111-10","0111","0010","111-10","월세","29.8900","202605","21","24,000","31","4","2016","가락로21길 33","202606~202706","갱신","사용","24,000","26","연립다세대"
"1493","서울특별시 송파구 잠실동","247-13","0247","0013","goodpeoplehousing","월세","47.1900","202605","21","39,000","15","4","2016","백제고분로19길 12-13","202607~202807","갱신","-","37,000","15","연립다세대"
"1494","서울특별시 송파구 송파동","141-18","0141","0018","(141-18)","월세","46.9800","202605","21","10,000","52","3","2015","가락로31길 28","202606~202806","갱신","사용","10,000","48","연립다세대"
"1495","서울특별시 관악구 신림동","10-265","0010","0265","(10-265)","월세","37.7300","202605","21","1,000","30","-1","1986","남부순환로188길 25","202605~202805","갱신","-","7,500","0","연립다세대"
"1496","서울특별시 영등포구 당산동6가","237-11","0237","0011","성원파크빌","월세","15.4700","202605","21","2,000","56","4","2014","당산로46가길 6-6","202606~202806","갱신","-","2,000","53","연립다세대"
"1497","서울특별시 구로구 고척동","62-118","0062","0118","광성주택","월세","40.6500","202605","21","3,063","7","2","2018","안양천로537나길 3","202606~202805","갱신","-","3,014","7","연립다세대"
"1498","서울특별시 구로구 구로동","252-12","0252","0012","태영빌라(252-12)","전세","59.7500","202605","21","18,000","0","3","1968","디지털로27나길 17-8","202606~202805","갱신","-","17,000","0","연립다세대"
"1499","서울특별시 강서구 방화동","260-28","0260","0028","불루힐","월세","27.3800","202605","21","16,750","13","5","2015","양천로24길 63-5","202606~202806","갱신","-","16,600","10","연립다세대"
"1500","서울특별시 강서구 내발산동","710-26","0710","0026","한신주아빌","전세","40.2500","202605","21","22,000","0","3","2018","강서로47다길 48-24","202605~202805","갱신","-","22,000","0","연립다세대"
"1501","서울특별시 강서구 등촌동","637-27","0637","0027","유원더블레스","월세","14.6400","202605","21","22,800","3","11","2020","화곡로66길 87","202606~202805","갱신","-","23,600","0","연립다세대"
"1502","서울특별시 양천구 목동","721-5","0721","0005","목동토레스타워","전세","34.0000","202605","21","26,000","0","6","2018","등촌로 106","202606~202806","갱신","사용","26,000","0","연립다세대"
"1503","서울특별시 양천구 목동","532","0532","0000","대광빌라에이동","전세","62.3900","202605","21","21,900","0","2","1993","목동중앙본로32길 10","202607~202807","갱신","-","21,900","0","연립다세대"
"1504","서울특별시 양천구 목동","527-19","0527","0019","행복한집","전세","28.6500","202605","21","26,850","0","2","2022"," ","202605~202801","갱신","-","27,000","0","연립다세대"
"1505","서울특별시 마포구 성산동","145-3","0145","0003","팰리스뷰","전세","40.1500","202605","21","32,000","0","1","2018","월드컵북로30길 30","202606~202806","갱신","-","32,000","0","연립다세대"
"1506","서울특별시 마포구 합정동","433-33","0433","0033","진흥빌(433-33)","전세","29.6300","202605","21","22,000","0","3","2010","동교로 44-9","202605~202805","갱신","사용","21,000","0","연립다세대"
"1507","서울특별시 서대문구 대현동","90-58","0090","0058","(90-58)","월세","18.9800","202605","21","1,000","80","9","2015","이화여대1길 38","202608~202708","갱신","-","1,000","80","연립다세대"
"1508","서울특별시 서대문구 북아현동","1-345","0001","0345","힐스타빌리지2차","전세","41.5600","202605","21","36,500","0","2","2019","북아현로22마길 14","202608~202808","갱신","-","35,000","0","연립다세대"
"1509","서울특별시 은평구 대조동","84-17","0084","0017","드림스카이빌","전세","26.2400","202605","21","17,300","0","4","2018","통일로71가길 10-11","202606~202806","갱신","사용","16,500","0","연립다세대"
"1510","서울특별시 도봉구 방학동","665-29","0665","0029","씨앤제이빌","월세","49.9200","202605","21","13,419","47","6","2021","도당로9길 15-3","202606~202805","갱신","-","4,914","51","연립다세대"
"1511","서울특별시 도봉구 쌍문동","735","0735","0000","다드림9차(A동)","월세","72.9600","202605","21","7,694","8","2","2022","우이천로38라길 17-6","202606~202805","갱신","-","3,058","32","연립다세대"
"1512","서울특별시 도봉구 쌍문동","137-8","0137","0008","만화인마을","월세","29.5400","202605","21","1,668","22","2","2019","노해로 223-18","202606~202805","갱신","사용","1,606","21","연립다세대"
"1513","서울특별시 강북구 수유동","516-91","0516","0091","다드림5차","월세","71.1800","202605","21","3,819","39","4","2021","인수봉로55다길 10","202606~202805","갱신","-","3,676","38","연립다세대"
"1514","서울특별시 성북구 석관동","261-212","0261","0212","리더스타운한예종","전세","28.5000","202605","21","21,000","0","6","2020","화랑로32길 97","202606~202706","갱신","-","21,000","0","연립다세대"
"1515","서울특별시 중랑구 묵동","240-225","0240","0225","목화그린빌라(나동)","전세","42.1200","202605","21","19,800","0","4","2010","중랑역로 195","202606~202806","갱신","-","18,900","0","연립다세대"
"1516","서울특별시 중랑구 중화동","457","0457","0000","중화동힐스페이스","전세","45.6700","202605","21","29,000","0","3","2018","봉화산로26길 62","202607~202807","갱신","사용","28,000","0","연립다세대"
"1517","서울특별시 중랑구 상봉동","222-49","0222","0049","새로움빌4차","전세","48.0900","202605","21","24,000","0","5","2015","봉화산로38길 7","202606~202806","갱신","사용","24,000","0","연립다세대"
"1518","서울특별시 광진구 구의동","617-24","0617","0024","리츠원파크빌(A)","전세","49.8800","202605","21","20,000","0","1","2001","자양로35길 35","202606~202609","갱신","사용","20,000","0","연립다세대"
"1519","서울특별시 성동구 용답동","28-15","0028","0015","더스테이1차","전세","24.9900","202605","21","24,000","0","2","2021","용답길 109","202606~202806","갱신","사용","24,000","0","연립다세대"
"1520","서울특별시 성동구 성수동2가","289-203","0289","0203","(289-203)","전세","22.8400","202605","21","26,000","0","6","2016","광나루로 240-24","202606~202806","갱신","-","25,000","0","연립다세대"
"1521","서울특별시 성동구 행당동","286-25","0286","0025","왕십리큐브스테이트","전세","14.0580","202605","21","18,000","0","9","2018","무학봉28길 30","202606~202806","갱신","-","17,600","0","연립다세대"
"1522","서울특별시 용산구 청파동1가","1-2","0001","0002","(1-2)","전세","54.3600","202605","21","23,100","0","2","1987","청파로71가길 12","202606~202806","갱신","사용","22,000","0","연립다세대"
"1523","서울특별시 중랑구 상봉동","244-7","0244","0007","와이제이(YJ)트에이동","전세","43.1000","202605","21","20,150","0","4","2014","상봉중앙로 52-9","202606~202806","갱신","-","19,200","0","연립다세대"
"1524","서울특별시 영등포구 양평동4가","163-1","0163","0001","세이지빌2차","전세","29.9000","202605","21","16,000","0","3","2011","선유로53길 13","202606~202806","갱신","-","16,000","0","연립다세대"
"1525","서울특별시 구로구 구로동","793-48","0793","0048","(793-48)","월세","56.4600","202605","21","14,500","20","2","2001","도림로 22","202605~202805","갱신","-","14,500","20","연립다세대"
